code_departement_code_commune;nom_commune;Population;code_departement;code_region
74305;Ville-la-Grand;9169;74;84
74306;Villy-le-Bouveret;611;74;84
74307;Villy-le-Pelloux;1005;74;84
74308;Vinzier;867;74;84
74309;Viry;5497;74;84
74310;Viuz-la-Chiésaz;1340;74;84
74311;Viuz-en-Sallaz;4532;74;84
74312;Vougy;1609;74;84
74313;Vovray-en-Bornes;566;74;84
74314;Vulbens;1685;74;84
74315;Yvoire;1086;74;84
75101;Paris 1er Arrondissement;16055;75;11
75102;Paris 2e Arrondissement;21735;75;11
75103;Paris 3e Arrondissement;34306;75;11
75104;Paris 4e Arrondissement;29390;75;11
75105;Paris 5e Arrondissement;58897;75;11
75106;Paris 6e Arrondissement;41171;75;11
75107;Paris 7e Arrondissement;49681;75;11
75108;Paris 8e Arrondissement;36250;75;11
75109;Paris 9e Arrondissement;60563;75;11
75110;Paris 10e Arrondissement;86863;75;11
75111;Paris 11e Arrondissement;146028;75;11
75112;Paris 12e Arrondissement;140237;75;11
75113;Paris 13e Arrondissement;181233;75;11
75114;Paris 14e Arrondissement;136568;75;11
75115;Paris 15e Arrondissement;232668;75;11
75116;Paris 16e Arrondissement;167777;75;11
75117;Paris 17e Arrondissement;167975;75;11
75118;Paris 18e Arrondissement;193288;75;11
75119;Paris 19e Arrondissement;185571;75;11
75120;Paris 20e Arrondissement;195918;75;11
76001;Allouville-Bellefosse;1177;76;28
76002;Alvimare;631;76;28
76004;Ambrumesnil;482;76;28
76005;Amfreville-la-Mi-Voie;3337;76;28
76006;Amfreville-les-Champs;177;76;28
76007;Anceaumeville;685;76;28
76008;Ancourt;640;76;28
76009;Ancourteville-sur-Héricourt;348;76;28
76010;Ancretiéville-Saint-Victor;379;76;28
76011;Ancretteville-sur-Mer;156;76;28
76012;Angerville-Bailleul;188;76;28
76013;Angerville-la-Martel;1108;76;28
76014;Angerville-l'Orcher;1420;76;28
76015;Angiens;523;76;28
76016;Anglesqueville-la-Bras-Long;123;76;28
76017;Anglesqueville-l'Esneval;654;76;28
76018;Val-de-Saâne;1524;76;28
76019;Anneville-sur-Scie;434;76;28
76020;Anneville-Ambourville;1212;76;28
76021;Annouville-Vilmesnil;474;76;28
76022;Anquetierville;351;76;28
76023;Anvéville;305;76;28
76024;Ardouval;161;76;28
76025;Argueil;352;76;28
76026;Arques-la-Bataille;2625;76;28
76028;Aubéguimont;188;76;28
76029;Aubermesnil-aux-Erables;202;76;28
76030;Aubermesnil-Beaumais;506;76;28
76032;Auberville-la-Manuel;139;76;28
76033;Auberville-la-Renault;464;76;28
76034;Val-de-Scie;2557;76;28
76035;Aumale;2039;76;28
76036;Auppegard;711;76;28
76038;Authieux-Ratiéville;402;76;28
76039;Les Authieux-sur-le-Port-Saint-Ouen;1287;76;28
76040;Autigny;308;76;28
76041;Les Hauts-de-Caux;1385;76;28
76042;Auvilliers;102;76;28
76043;Auzebosc;1491;76;28
76045;Auzouville-l'Esneval;367;76;28
76046;Auzouville-sur-Ry;714;76;28
76047;Auzouville-sur-Saâne;151;76;28
76048;Avesnes-en-Bray;303;76;28
76049;Avesnes-en-Val;286;76;28
76050;Avremesnil;1038;76;28
76051;Bacqueville-en-Caux;1949;76;28
76052;Bailleul-Neuville;222;76;28
76053;Baillolet;109;76;28
76054;Bailly-en-Rivière;526;76;28
76055;Baons-le-Comte;354;76;28
76056;Bardouville;638;76;28
76057;Barentin;12627;76;28
76058;Baromesnil;223;76;28
76059;Bazinval;428;76;28
76060;Beaubec-la-Rosière;510;76;28
76062;Beaumont-le-Hareng;264;76;28
76063;Beauval-en-Caux;482;76;28
76064;Beaurepaire;505;76;28
76065;Beaussault;415;76;28
76066;Beautot;153;76;28
76067;Beauvoir-en-Lyons;618;76;28
76068;Bec-de-Mortagne;660;76;28
76069;Belbeuf;2287;76;28
76070;Bellencombre;634;76;28
76071;Bellengreville;482;76;28
76072;Belleville-en-Caux;750;76;28
76074;La Bellière;54;76;28
76075;Belmesnil;454;76;28
76076;Bénarville;272;76;28
76077;Bénesville;183;76;28
76079;Bénouville;190;76;28
76082;Bernières;643;76;28
76083;Bertheauville;100;76;28
76084;Bertreville;123;76;28
76085;Bertreville-Saint-Ouen;349;76;28
76086;Bertrimont;221;76;28
76087;Berville-en-Caux;690;76;28
76088;Berville-sur-Seine;554;76;28
76090;Beuzeville-la-Grenier;1261;76;28
76091;Beuzeville-la-Guérard;230;76;28
76092;Beuzevillette;644;76;28
76093;Bézancourt;370;76;28
76094;Bierville;328;76;28
76095;Bihorel;8430;76;28
76096;Biville-la-Baignarde;674;76;28
76097;Biville-la-Rivière;106;76;28
76099;Blacqueville;732;76;28
76100;Blainville-Crevon;1239;76;28
76101;Blangy-sur-Bresle;2941;76;28
76103;Bonsecours;6585;76;28
76104;Blosseville;266;76;28
76105;Le Bocasse;666;76;28
76106;Bois-d'Ennebourg;563;76;28
76107;Bois-Guilbert;303;76;28
76108;Bois-Guillaume;14996;76;28
76109;Bois-Héroult;186;76;28
76110;Bois-Himont;477;76;28
76111;Bois-l'Evêque;611;76;28
76112;Le Bois-Robert;361;76;28
76113;Boissay;412;76;28
76114;Bolbec;11746;76;28
76115;Bolleville;584;76;28
76116;Boos;3969;76;28
76117;Bordeaux-Saint-Clair;671;76;28
76118;Bornambusc;259;76;28
76119;Bosc-Bérenger;202;76;28
76120;Bosc-Bordel;462;76;28
76121;Bosc-Edeline;367;76;28
76122;Callengeville;517;76;28
76123;Bosc-Guérard-Saint-Adrien;1056;76;28
76124;Bosc-Hyons;442;76;28
76125;Bosc-le-Hard;1551;76;28
76126;Bosc-Mesnil;323;76;28
76128;Bosville;600;76;28
76129;Boudeville;212;76;28
76130;Bouelles;292;76;28
76131;La Bouille;732;76;28
76132;Bourdainville;467;76;28
76133;Le Bourg-Dun;440;76;28
76134;Bourville;304;76;28
76135;Bouville;1000;76;28
76136;Brachy;734;76;28
76138;Bracquetuit;334;76;28
76139;Bradiancourt;223;76;28
76140;Brametot;201;76;28
76141;Bréauté;1372;76;28
76142;Brémontier-Merval;580;76;28
76143;Bretteville-du-Grand-Caux;1382;76;28
76144;Bretteville-Saint-Laurent;156;76;28
76146;Buchy;2942;76;28
76147;Bully;936;76;28
76148;Bures-en-Bray;330;76;28
76149;Butot;289;76;28
76151;Cailleville;272;76;28
76152;Cailly;767;76;28
76153;Calleville-les-Deux-Eglises;327;76;28
76154;Campneuseville;487;76;28
76155;Canehan;380;76;28
76156;Canouville;351;76;28
76157;Canteleu;14219;76;28
76158;Canville-les-Deux-Eglises;328;76;28
76159;Cany-Barville;3102;76;28
76160;Carville-la-Folletière;427;76;28
76161;Carville-Pot-de-Fer;103;76;28
76162;Le Catelier;275;76;28
76163;Catenay;682;76;28
76164;Rives-en-Seine;4214;76;28
76165;Caudebec-lès-Elbeuf;10016;76;28
76166;Le Caule-Sainte-Beuve;486;76;28
76167;Cauville-sur-Mer;1621;76;28
76168;Les Cent-Acres;66;76;28
76169;La Cerlangue;1390;76;28
76170;La Chapelle-du-Bourgay;119;76;28
76171;La Chapelle-Saint-Ouen;136;76;28
76172;La Chapelle-sur-Dun;161;76;28
76173;La Chaussée;548;76;28
76174;Cideville;409;76;28
76175;Clais;267;76;28
76176;Clasville;350;76;28
76177;Claville-Motteville;290;76;28
76178;Cléon;4949;76;28
76179;Clères;1393;76;28
76180;Cleuville;198;76;28
76181;Cléville;156;76;28
76182;Cliponville;264;76;28
76183;Colleville;782;76;28
76184;Colmesnil-Manneville;112;76;28
76185;Compainville;170;76;28
76186;Conteville;499;76;28
76187;Contremoulins;165;76;28
76188;Cottévrard;480;76;28
76189;Crasville-la-Mallet;159;76;28
76190;Crasville-la-Rocquefort;211;76;28
